,EMG ,,,IMU 1,,,,,,,,,IMU 2,,,,,,,,,IMU 3,,,,,,,,,
Timestamp (uS),CH1,CH2,CH3,Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),Acc X (mg),Acc Y (mg),Acc Z (mg),Gyr X (DPS),Gyr Y (DPS),Gyr Z (DPS),Mag X (uT),Mag Y (uT),Mag Z (uT),
881129,111,96,77,-203.61328,372.55859,923.82812,-0.57252,-0.50382,-0.19084,37.50000,20.70000,-7.20000,-202.14844,360.83984,922.36328,-0.44275,1.22137,-3.06107,37.50000,20.70000,-7.20000,-194.82422,375.48828,921.87500,-2.45038,2.48092,-2.70992,37.50000,20.70000,-7.20000,
886119,117,95,76,-189.45312,357.91016,916.01562,-0.28244,-1.54962,1.14504,37.50000,20.70000,-7.20000,-203.12500,370.60547,924.80469,0.29008,-2.24427,3.03817,37.50000,20.70000,-7.20000,-202.14844,366.69922,928.22266,-1.41985,-0.37405,-5.54962,37.50000,20.70000,-7.20000,
891104,109,102,78,-209.96094,360.35156,928.71094,-1.46565,1.14504,0.09924,36.60000,21.15000,-8.55000,-199.21875,356.44531,928.71094,0.06870,-0.21374,-1.87023,36.60000,21.15000,-8.55000,-205.07812,360.35156,921.38672,0.61832,0.00000,0.11450,36.60000,21.15000,-8.55000,
896089,108,91,76,-192.38281,369.62891,928.22266,-1.22137,1.86260,-0.63359,36.60000,21.15000,-8.55000,-200.68359,373.53516,927.24609,-1.74046,1.81679,-0.06107,36.60000,21.15000,-8.55000,-202.63672,371.09375,921.87500,0.48092,-0.99237,-1.76336,36.60000,21.15000,-8.55000,
901108,104,100,84,-199.21875,363.28125,928.22266,1.57252,-1.39695,0.62595,38.10000,19.20000,-7.95000,-208.00781,372.55859,923.82812,-1.71756,-1.10687,-3.74046,38.10000,19.20000,-7.95000,-191.89453,366.69922,920.41016,-1.89313,0.70992,-0.99237,38.10000,19.20000,-7.95000,
960759,107,108,77,-203.61328,354.49219,931.64062,3.23664,1.38931,2.00763,38.10000,19.95000,-9.30000,-201.17187,366.69922,918.45703,-1.19847,1.08397,-0.17557,38.10000,19.95000,-9.30000,-197.75391,376.95312,929.68750,3.46565,-0.51908,0.19847,38.10000,19.95000,-9.30000,
966123,109,102,84,-193.84766,355.46875,932.12891,2.21374,-0.41985,3.87786,38.10000,19.95000,-9.30000,-205.07812,360.35156,926.26953,-2.54198,1.81679,-3.41985,38.10000,19.95000,-9.30000,-210.44922,349.12109,917.48047,-0.16031,0.29008,-1.65649,35.85000,20.55000,-7.05000,
971141,112,103,78,-192.38281,368.65234,926.26953,0.93893,-2.05344,1.64885,35.85000,20.55000,-7.05000,-209.47266,370.11719,937.50000,0.40458,-0.61832,1.77099,35.85000,20.55000,-7.05000,-209.96094,370.60547,932.12891,-2.54198,2.64885,-2.32061,35.85000,20.55000,-7.05000,
976168,116,100,75,-210.93750,359.86328,928.22266,1.47328,-1.55725,-0.24427,35.85000,20.55000,-7.05000,-196.28906,365.72266,924.31641,0.64885,0.37405,0.58015,35.85000,20.55000,-7.05000,-198.24219,365.23437,936.52344,1.03053,-1.08397,2.12977,35.85000,20.55000,-7.05000,
981163,116,99,84,-199.21875,366.69922,923.82812,-1.35878,1.16031,-0.48092,35.85000,20.55000,-7.05000,-196.77734,365.23437,926.26953,-1.13740,2.99237,-0.74046,35.85000,20.55000,-7.05000,-209.96094,359.86328,924.31641,-1.06107,-1.12214,1.45802,35.85000,20.55000,-7.05000,
986187,109,98,83,-187.50000,361.32812,919.43359,0.26718,-1.05344,-2.46565,35.85000,20.55000,-7.05000,-204.10156,360.83984,930.17578,-3.57252,-0.10687,-2.45038,35.85000,20.55000,-7.05000,-206.54297,370.11719,926.75781,0.55725,1.81679,-1.54198,37.95000,20.85000,-8.10000,
991176,109,101,85,-187.01172,376.46484,932.12891,-0.25191,-1.77099,-2.32061,37.95000,20.85000,-8.10000,-199.70703,358.88672,933.59375,0.92366,-1.46565,-2.41221,37.95000,20.85000,-8.10000,-196.28906,354.98047,919.92187,-1.11450,0.38168,0.93130,37.95000,20.85000,-8.10000,
996169,107,100,77,-203.12500,360.83984,927.73437,-0.35878,-0.12977,-0.22901,37.95000,20.85000,-8.10000,-191.40625,366.69922,929.19922,1.53435,-1.58779,-0.16031,37.95000,20.85000,-8.10000,-208.49609,356.93359,938.96484,1.24427,-2.19847,-0.67176,36.90000,20.85000,-7.80000,
1001161,107,99,83,-200.68359,368.65234,929.68750,-1.09924,1.09924,-3.87786,36.90000,20.85000,-7.80000,-185.54687,362.30469,934.57031,-2.17557,1.18321,-3.04580,36.90000,20.85000,-7.80000,-189.45312,360.35156,930.17578,0.85496,1.44275,1.28244,36.90000,20.85000,-7.80000,
1006187,109,92,75,-195.80078,369.62891,914.55078,-1.74809,-1.32824,-0.70229,36.90000,20.85000,-7.80000,-194.82422,370.60547,932.12891,-1.35115,2.47328,-1.32061,36.90000,20.85000,-7.80000,-212.40234,370.60547,935.54687,-2.00763,0.24427,-1.74809,37.65000,20.10000,-7.80000,
1064654,110,101,83,-194.33594,366.21094,930.17578,2.32824,-1.54198,1.96183,36.45000,20.25000,-7.20000,-204.58984,365.23437,928.71094,-1.84733,2.02290,-2.02290,36.45000,20.25000,-7.20000,-209.47266,367.18750,917.48047,-1.48855,2.66412,0.04580,36.60000,17.85000,-8.85000,
1070020,109,101,78,-186.52344,371.09375,927.24609,2.87023,-0.22137,-0.88550,36.60000,17.85000,-8.85000,-201.17187,375.00000,924.80469,0.58015,-2.41985,0.49618,36.60000,17.85000,-8.85000,-200.68359,361.81641,933.10547,-1.25954,0.20611,-1.24427,36.60000,17.85000,-8.85000,
1075048,109,109,85,-193.35937,376.46484,931.15234,-2.19847,-0.15267,-1.08397,36.60000,17.85000,-8.85000,-204.10156,362.30469,928.71094,1.37405,-2.28244,1.25191,36.60000,17.85000,-8.85000,-198.24219,366.69922,936.03516,0.41221,-0.72519,1.74046,36.60000,17.85000,-8.85000,
1080074,109,97,79,-199.21875,370.11719,927.73437,-1.58015,0.22901,-2.52672,36.60000,17.85000,-8.85000,-193.35937,360.35156,916.01562,0.77863,-1.17557,1.19847,36.60000,17.85000,-8.85000,-218.26172,368.16406,933.10547,1.21374,-2.72519,1.04580,36.60000,17.85000,-8.85000,
1085072,108,93,93,-202.14844,358.39844,933.59375,-1.05344,1.87786,-0.35115,36.60000,17.85000,-8.85000,-219.72656,365.23437,942.87109,-1.12214,0.01527,-1.22137,36.60000,17.85000,-8.85000,-185.05859,360.83984,937.01172,-4.07634,-0.77099,-3.93130,37.80000,19.95000,-8.25000,
1090098,104,93,81,-198.24219,364.74609,923.33984,1.54962,-0.49618,2.12214,37.80000,19.95000,-8.25000,-195.80078,368.16406,943.84766,-1.31298,0.71756,0.57252,37.80000,19.95000,-8.25000,-214.84375,359.37500,937.50000,-0.77099,-0.12977,0.83206,37.80000,19.95000,-8.25000,
1095089,141,103,75,-208.49609,367.67578,925.29297,-0.67939,-1.48092,1.51145,37.80000,19.95000,-8.25000,-185.05859,367.67578,922.85156,3.45802,0.22137,2.38931,37.80000,19.95000,-8.25000,-203.61328,369.14062,924.31641,-0.61069,-1.37405,2.09924,36.60000,21.15000,-7.80000,
1100082,109,98,75,-198.24219,361.81641,913.08594,0.67176,0.56489,-1.40458,36.60000,21.15000,-7.80000,-208.00781,353.51562,929.68750,0.16794,-1.61832,1.25954,36.60000,21.15000,-7.80000,-212.40234,362.30469,930.17578,1.84733,-1.13740,2.48092,36.60000,21.15000,-7.80000,
1105075,107,91,85,-217.28516,368.16406,931.64062,-1.29771,1.45038,-1.32824,36.60000,21.15000,-7.80000,-195.31250,366.21094,922.85156,-1.68702,0.80153,-3.89313,36.00000,20.25000,-7.95000,-203.61328,365.23437,940.42969,-0.90840,2.11450,-0.15267,36.00000,20.25000,-7.95000,
1110102,114,98,85,-203.61328,375.00000,919.92187,-0.32061,-2.50382,2.58779,36.00000,20.25000,-7.95000,-186.03516,374.51172,931.15234,-1.00763,1.32824,-1.82443,36.00000,20.25000,-7.95000,-204.58984,373.04687,931.15234,-1.84733,0.33588,-2.88550,36.00000,20.25000,-7.95000,
1168560,108,103,81,-189.94141,373.53516,930.66406,-1.49618,2.12214,-2.50382,35.85000,19.05000,-8.10000,-208.49609,376.95312,936.03516,1.87023,-2.12977,-0.41985,35.85000,19.05000,-8.10000,-195.31250,371.58203,937.98828,-2.58779,-1.04580,0.79389,35.85000,19.05000,-8.10000,
1173916,117,101,75,-196.77734,374.02344,933.10547,-2.54198,1.21374,-1.90076,35.85000,19.05000,-8.10000,-199.70703,369.14062,935.54687,0.17557,0.41985,-0.70992,35.85000,19.05000,-8.10000,-204.58984,372.55859,929.68750,2.89313,-1.05344,1.19084,35.85000,19.05000,-8.10000,
1178937,111,101,75,-212.89062,367.18750,920.89844,-2.03053,2.80153,-0.70229,35.85000,19.05000,-8.10000,-198.24219,369.14062,920.89844,-0.86260,2.85496,-0.88550,35.85000,19.05000,-8.10000,-206.54297,358.39844,928.22266,0.35115,-2.08397,2.19847,35.85000,19.05000,-8.10000,
1183961,107,102,80,-207.51953,368.65234,927.24609,0.65649,-1.05344,0.32824,35.85000,19.05000,-8.10000,-192.87109,362.79297,936.52344,-1.27481,0.94656,-1.12977,36.60000,19.05000,-8.10000,-206.54297,369.62891,916.50391,-2.06107,1.97710,-1.42748,36.60000,19.80000,-7.80000,
1188948,109,103,77,-214.84375,371.58203,935.54687,0.39695,-0.54198,-0.23664,36.60000,19.80000,-7.80000,-190.42969,366.69922,925.78125,2.34351,0.63359,1.30534,36.60000,19.80000,-7.80000,-210.44922,365.72266,923.33984,-2.34351,3.17557,-4.45802,36.60000,19.80000,-7.80000,
1193963,107,101,77,-201.66016,373.53516,922.36328,-2.51145,1.48855,-0.40458,36.60000,19.80000,-7.80000,-203.12500,371.09375,924.31641,1.41985,-2.02290,-2.17557,37.50000,20.25000,-7.65000,-200.68359,364.25781,933.59375,-0.22901,1.15267,-2.55725,37.50000,20.25000,-7.65000,
1198956,120,99,77,-193.35937,375.48828,932.12891,-0.57252,-0.42748,-3.37405,37.50000,20.25000,-7.65000,-194.82422,371.09375,922.36328,-1.51145,1.88550,0.42748,37.50000,20.25000,-7.65000,-192.87109,357.91016,922.85156,-0.01527,0.28244,-0.69466,37.50000,20.25000,-7.65000,
1203941,111,91,76,-200.19531,375.48828,915.03906,-0.09160,-0.94656,1.33588,37.50000,20.25000,-7.65000,-199.70703,376.46484,932.61719,-1.59542,0.61069,-1.12977,36.45000,21.00000,-7.20000,-199.70703,375.00000,925.29297,-0.86260,2.11450,-2.39695,36.45000,21.00000,-7.20000,
1208928,108,91,78,-195.31250,370.60547,933.10547,0.95420,-2.64885,-0.03817,36.45000,21.00000,-7.20000,-189.94141,355.46875,920.89844,-0.06870,-2.00763,0.11450,36.45000,21.00000,-7.20000,-203.12500,369.14062,924.80469,-0.68702,-0.59542,-1.16031,36.45000,21.00000,-7.20000,
1213949,108,94,79,-187.01172,359.86328,934.08203,-0.88550,1.77099,-3.97710,36.45000,21.00000,-7.20000,-202.14844,359.37500,927.73437,1.47328,0.02290,3.81679,35.85000,19.05000,-9.15000,-190.91797,367.18750,925.78125,1.77099,-2.84733,5.18321,35.85000,19.05000,-9.15000,
1292502,112,104,78,-197.26562,367.67578,934.57031,-0.26718,-0.80153,-2.53435,37.50000,18.75000,-8.25000,-202.14844,370.11719,937.01172,0.78626,-2.71756,1.02290,36.75000,19.95000,-7.20000,-192.38281,376.46484,933.59375,-0.06107,-0.56489,1.10687,36.75000,19.95000,-7.20000,
1297871,109,105,79,-189.45312,365.23437,925.78125,-1.09160,1.38168,0.04580,36.75000,19.95000,-7.20000,-201.17187,354.00391,919.92187,-0.09160,2.02290,-0.69466,36.75000,19.95000,-7.20000,-198.24219,359.37500,928.22266,3.00763,0.87786,-0.18321,36.75000,19.95000,-7.20000,
1302894,109,109,77,-186.52344,379.88281,926.26953,-3.02290,0.34351,1.09924,36.75000,19.95000,-7.20000,-198.73047,380.85937,922.36328,-0.39695,1.72519,-1.15267,36.00000,19.95000,-8.70000,-189.94141,368.16406,934.08203,1.45802,-0.10687,0.12214,36.00000,19.95000,-8.70000,
1307915,107,108,72,-198.24219,358.39844,929.19922,1.37405,-0.79389,0.51145,36.00000,19.95000,-8.70000,-201.17187,369.14062,930.66406,-2.45038,1.65649,-3.27481,36.00000,19.95000,-8.70000,-195.31250,363.28125,925.29297,-0.93130,1.70229,0.19847,36.00000,19.95000,-8.70000,
1312917,106,97,76,-195.31250,369.14062,917.96875,1.21374,0.32061,-0.28244,36.00000,19.95000,-8.70000,-200.68359,369.14062,937.98828,0.45802,-1.66412,0.88550,37.05000,20.70000,-6.60000,-196.77734,367.67578,920.89844,-2.42748,1.05344,-2.38168,37.05000,20.70000,-6.60000,
1317942,108,101,77,-200.19531,367.67578,921.38672,-0.32824,0.02290,1.77099,37.05000,20.70000,-6.60000,-199.70703,359.86328,932.12891,1.37405,-3.26718,1.00000,37.05000,20.70000,-6.60000,-204.58984,366.21094,921.38672,-0.42748,-0.87023,-0.98473,37.05000,20.70000,-6.60000,
1322933,106,104,78,-208.00781,363.76953,931.64062,-2.14504,-0.69466,-2.63359,34.50000,20.55000,-8.55000,-204.10156,369.62891,925.78125,-0.32824,1.63359,-1.52672,34.50000,20.55000,-8.55000,-196.77734,373.04687,939.45312,1.67939,-1.06870,-0.74809,34.50000,20.55000,-8.55000,
1327923,106,97,85,-196.77734,366.21094,933.10547,-0.21374,-1.45802,3.09924,34.50000,20.55000,-8.55000,-196.28906,362.79297,937.01172,-2.31298,1.77099,-3.00763,34.50000,20.55000,-8.55000,-200.68359,366.21094,939.45312,-1.80916,-0.32061,-2.52672,34.50000,20.55000,-8.55000,
1332917,111,105,77,-204.10156,374.51172,929.68750,0.24427,0.00000,2.58779,34.50000,20.55000,-8.55000,-204.10156,371.58203,930.66406,1.69466,-3.43511,3.43511,34.50000,20.55000,-8.55000,-205.56641,372.07031,931.15234,-0.87786,2.17557,-3.99237,34.50000,20.55000,-8.55000,
1337942,107,95,78,-195.80078,368.16406,924.31641,0.78626,-1.98473,0.04580,34.50000,20.55000,-8.55000,-200.68359,354.00391,920.41016,2.16031,0.39695,0.68702,34.50000,20.55000,-8.55000,-196.28906,374.02344,927.73437,1.73282,-2.10687,1.80153,34.50000,20.55000,-8.55000,
1398995,108,103,87,-203.61328,365.72266,930.17578,-0.09924,2.39695,0.20611,36.00000,20.25000,-7.20000,-200.19531,368.65234,924.80469,-1.03053,2.55725,-1.27481,36.00000,20.25000,-7.20000,-194.33594,358.39844,928.22266,0.32061,-2.06870,-0.41221,36.75000,20.70000,-6.60000,
1404363,105,107,75,-196.28906,364.25781,925.78125,-0.20611,-2.57252,2.33588,36.75000,20.70000,-6.60000,-215.33203,367.18750,932.12891,-3.03053,1.03817,1.07634,36.75000,20.70000,-6.60000,-199.70703,365.72266,928.22266,-0.06107,3.75573,-0.54962,36.75000,20.70000,-6.60000,
1409379,111,99,76,-199.70703,367.18750,925.78125,-0.48092,-3.00000,3.24427,36.75000,20.70000,-6.60000,-197.26562,360.35156,927.24609,2.22901,-0.80916,1.29771,36.75000,20.70000,-6.60000,-208.49609,363.76953,927.24609,-1.00763,2.38168,-1.62595,36.45000,19.50000,-8.25000,
1414399,108,102,77,-197.26562,370.11719,924.31641,-1.50382,0.33588,-1.76336,36.45000,19.50000,-8.25000,-215.82031,369.62891,926.75781,-1.29008,-1.27481,1.39695,36.45000,19.50000,-8.25000,-191.89453,356.93359,935.05859,-0.66412,-0.09924,1.16031,36.45000,19.50000,-8.25000,
1419405,107,118,83,-208.00781,363.28125,936.03516,-2.83969,0.32824,-0.37405,36.45000,19.50000,-8.25000,-188.96484,383.30078,920.89844,0.85496,1.51908,2.09924,36.45000,19.50000,-8.25000,-205.56641,363.28125,929.19922,1.66412,0.03053,-3.00763,38.10000,20.25000,-7.95000,
1424439,108,100,77,-197.26562,360.35156,926.75781,-1.37405,-0.08397,-5.47328,38.10000,20.25000,-7.95000,-197.26562,357.91016,942.38281,-2.77863,1.61069,1.35878,38.10000,20.25000,-7.95000,-195.80078,352.53906,928.71094,0.29008,-2.06107,0.50382,38.10000,20.25000,-7.95000,
1429438,104,96,71,-191.89453,364.25781,931.15234,0.62595,-3.33588,4.33588,38.10000,20.25000,-7.95000,-202.63672,365.23437,929.68750,-2.29008,2.84733,-1.65649,38.10000,20.25000,-7.95000,-197.26562,365.23437,930.17578,-0.70992,0.91603,-1.31298,38.10000,20.25000,-7.95000,
1434435,133,95,83,-195.31250,358.88672,931.64062,-0.51908,-2.38168,0.40458,38.10000,20.25000,-7.95000,-199.70703,371.58203,930.66406,1.93893,-1.67939,0.36641,38.10000,20.25000,-7.95000,-196.77734,373.53516,930.66406,-0.38931,0.27481,0.11450,38.10000,20.25000,-7.95000,
1439436,105,96,103,-201.17187,370.11719,922.85156,-1.90076,0.15267,-0.07634,38.10000,20.25000,-7.95000,-199.21875,373.53516,927.24609,1.00763,-2.44275,-1.32061,38.10000,20.25000,-7.95000,-191.40625,361.32812,933.10547,0.53435,-1.25191,1.81679,37.95000,20.85000,-8.10000,
1444457,107,100,79,-209.96094,375.48828,937.50000,-1.06107,-1.09160,-1.87023,37.95000,20.85000,-8.10000,-196.77734,373.04687,929.19922,-2.42748,0.95420,0.87786,37.95000,20.85000,-8.10000,-197.26562,363.76953,930.17578,1.78626,-0.47328,0.77099,37.95000,20.85000,-8.10000,
1505860,112,100,85,-205.56641,364.74609,931.15234,-2.90840,1.15267,-1.93893,36.00000,20.25000,-8.25000,-195.80078,355.95703,932.12891,1.00763,-0.88550,2.45038,36.00000,20.25000,-8.25000,-194.33594,374.51172,919.92187,1.25191,-0.54962,-0.26718,36.00000,20.25000,-8.25000,
1511231,43,104,82,-203.61328,371.09375,927.73437,-3.52672,2.38168,-1.36641,37.50000,21.00000,-7.20000,-203.61328,364.74609,937.01172,-2.74809,1.05344,-2.80916,37.50000,21.00000,-7.20000,-202.14844,362.30469,931.15234,-1.32824,0.38931,-1.52672,37.50000,21.00000,-7.20000,
1516251,110,106,83,-202.14844,368.16406,929.68750,-0.86260,-0.41985,0.81679,37.50000,21.00000,-7.20000,-200.19531,369.62891,939.94141,-1.62595,1.84733,-1.06870,37.50000,21.00000,-7.20000,-195.80078,353.51562,929.19922,-2.95420,0.04580,-2.36641,37.50000,21.00000,-7.20000,
1521274,109,103,79,-208.98437,365.72266,920.89844,0.42748,-3.00763,0.95420,37.50000,21.00000,-8.70000,-200.19531,376.95312,921.87500,0.61069,0.58779,0.98473,37.50000,21.00000,-8.70000,-214.35547,366.21094,926.75781,-3.45038,0.41221,-1.99237,37.50000,21.00000,-8.70000,
1526261,109,97,79,-194.82422,371.58203,930.17578,-1.93130,0.42748,-0.75573,37.50000,21.00000,-8.70000,-207.51953,373.53516,937.98828,0.41221,-1.35878,1.56489,37.50000,21.00000,-8.70000,-207.51953,355.46875,940.42969,0.90840,0.90840,1.16794,36.15000,19.80000,-8.55000,
1531284,111,93,77,-191.89453,365.23437,924.31641,-1.95420,1.25191,-1.91603,36.15000,19.80000,-8.55000,-195.31250,372.07031,926.26953,-1.17557,2.63359,-2.08397,36.15000,19.80000,-8.55000,-211.91406,365.72266,940.42969,1.27481,-0.60305,2.00763,36.15000,19.80000,-8.55000,
1536273,108,101,78,-208.49609,364.74609,923.82812,1.49618,-1.44275,2.33588,36.15000,19.80000,-8.55000,-198.73047,354.49219,929.19922,-2.45802,-0.67939,-3.24427,36.15000,19.80000,-8.55000,-204.58984,358.88672,929.19922,-2.24427,-0.36641,-2.36641,36.15000,19.80000,-8.55000,
1541262,106,118,75,-201.17187,375.00000,924.31641,-2.64122,0.07634,0.79389,36.15000,19.80000,-8.55000,-201.17187,369.14062,930.66406,1.25954,-0.93130,0.51908,36.15000,19.80000,-8.55000,-205.56641,368.65234,932.12891,-0.70229,0.37405,-2.16794,36.15000,19.80000,-8.55000,
1546245,105,92,79,-206.54297,362.79297,933.10547,-1.44275,0.26718,-2.36641,36.15000,19.80000,-8.55000,-198.24219,367.67578,932.12891,1.75573,1.13740,2.42748,36.15000,19.80000,-8.55000,-215.33203,370.11719,930.17578,0.54962,-1.93893,2.66412,36.15000,19.80000,-8.55000,
1551266,107,98,81,-203.61328,374.51172,935.54687,-3.02290,0.88550,1.61069,35.55000,21.15000,-8.85000,-202.63672,360.35156,933.10547,-3.48855,-0.67176,-0.09924,35.55000,21.15000,-8.85000,-198.24219,372.07031,940.42969,1.03053,-1.23664,1.01527,35.55000,21.15000,-8.85000,
1613721,109,104,83,-200.19531,367.67578,930.66406,3.69466,-1.06870,1.85496,34.05000,19.80000,-8.55000,-199.70703,382.81250,926.75781,0.51908,0.85496,-1.82443,34.05000,19.80000,-8.55000,-187.98828,379.88281,932.61719,1.87786,-3.40458,2.25191,34.05000,19.80000,-8.55000,
1619087,106,104,79,-188.96484,366.21094,931.15234,1.56489,-0.88550,1.54962,36.45000,20.70000,-7.95000,-207.51953,365.72266,933.10547,1.39695,-1.09160,2.62595,36.45000,20.70000,-7.95000,-203.61328,356.44531,922.36328,-0.93893,-0.48855,-1.96183,36.45000,20.70000,-7.95000,
1624112,110,99,75,-216.30859,368.16406,936.52344,2.54962,0.40458,-0.58015,36.45000,20.70000,-7.95000,-186.03516,371.09375,921.87500,2.54962,-0.24427,2.43511,36.45000,20.70000,-7.95000,-200.68359,361.81641,937.01172,0.57252,1.83969,0.90840,36.45000,20.70000,-7.95000,
1629135,107,83,83,-190.91797,374.51172,933.10547,-1.19084,3.80153,-1.48855,36.90000,21.15000,-8.85000,-184.57031,369.14062,938.96484,3.41221,0.75573,4.94656,36.90000,21.15000,-8.85000,-192.87109,382.32422,917.48047,1.78626,-1.77863,2.78626,36.90000,21.15000,-8.85000,
1634135,109,98,70,-203.12500,370.60547,928.22266,0.79389,0.52672,-2.56489,36.90000,21.15000,-8.85000,-200.19531,372.07031,929.68750,-2.20611,1.41985,0.76336,36.90000,21.15000,-8.85000,-194.82422,364.74609,934.57031,2.66412,-0.98473,2.00763,36.90000,21.15000,-8.85000,
1639164,115,101,78,-203.61328,366.69922,919.43359,-0.88550,0.17557,-3.63359,36.90000,21.15000,-8.85000,-195.80078,367.67578,935.54687,-0.86260,0.93893,-3.90840,36.90000,21.15000,-8.85000,-211.42578,367.67578,923.33984,4.97710,-0.97710,1.78626,36.90000,21.15000,-8.85000,
1644166,109,95,76,-194.33594,376.95312,926.75781,1.64885,-2.36641,1.30534,36.90000,21.15000,-8.85000,-183.10547,362.30469,933.59375,0.31298,2.07634,-1.29771,36.90000,21.15000,-8.85000,-203.12500,354.00391,929.19922,-1.00000,2.22901,-2.29771,36.90000,21.15000,-8.85000,
1649163,107,95,76,-202.63672,363.76953,924.31641,3.56489,-0.13740,-0.17557,37.50000,18.75000,-7.95000,-204.58984,369.62891,927.73437,-0.23664,-0.89313,0.04580,37.50000,18.75000,-7.95000,-187.50000,362.30469,921.87500,0.34351,-1.77863,1.04580,37.50000,18.75000,-7.95000,
1654160,109,92,79,-184.08203,382.32422,938.96484,-1.05344,1.27481,-0.20611,37.50000,18.75000,-7.95000,-187.50000,369.14062,925.78125,-0.68702,-1.06870,0.93893,37.50000,18.75000,-7.95000,-209.96094,368.16406,925.29297,0.19084,1.02290,-0.58779,37.50000,18.75000,-7.95000,
1659188,105,95,83,-197.75391,390.62500,933.10547,-2.58779,2.35878,-3.06870,37.05000,19.95000,-7.95000,-194.82422,370.60547,923.33984,-3.54962,-1.04580,-3.25954,37.05000,19.95000,-7.95000,-203.61328,368.16406,931.64062,0.90076,-1.77099,1.51908,37.05000,19.95000,-7.95000,
1720414,112,103,76,-203.12500,364.74609,936.52344,-2.30534,2.09160,-0.48855,37.65000,20.55000,-7.80000,-188.96484,371.58203,927.24609,1.00763,-2.57252,1.34351,37.65000,20.55000,-7.80000,-199.70703,364.25781,926.26953,0.41985,-1.26718,1.24427,37.65000,20.55000,-7.80000,
1725774,107,103,77,-201.17187,384.27734,936.52344,-1.34351,1.60305,0.16794,37.65000,20.55000,-7.80000,-196.77734,372.07031,934.57031,-2.60305,2.59542,-1.76336,35.10000,21.60000,-7.80000,-205.07812,360.83984,928.22266,1.30534,-1.46565,0.32061,35.10000,21.60000,-7.80000,
1730796,110,101,85,-206.05469,375.97656,931.64062,-2.04580,2.19084,-3.12214,35.10000,21.60000,-7.80000,-193.84766,370.60547,935.54687,-0.54962,2.15267,-2.79389,35.10000,21.60000,-7.80000,-197.75391,385.25391,924.80469,-1.46565,0.66412,-2.08397,35.10000,21.60000,-7.80000,
1735821,111,99,83,-196.28906,370.60547,927.24609,1.31298,-1.00763,0.03817,35.10000,21.60000,-7.80000,-196.28906,349.60937,937.98828,-1.35878,1.72519,-1.04580,35.10000,21.60000,-7.80000,-202.63672,368.65234,936.52344,0.54198,0.92366,-0.03053,35.10000,21.60000,-7.80000,
1740822,108,97,78,-216.79687,367.67578,929.68750,1.78626,-0.54198,0.25191,35.10000,21.60000,-7.80000,-197.26562,360.35156,929.68750,1.97710,-0.93893,-0.68702,35.10000,21.60000,-7.80000,-197.75391,361.81641,931.15234,-1.38168,-0.19084,-3.42748,35.10000,21.60000,-7.80000,
1745853,107,213,78,-199.21875,363.28125,917.96875,-1.48855,3.86260,-3.81679,35.10000,21.60000,-7.80000,-204.58984,367.18750,929.68750,0.19847,0.03817,3.12977,36.90000,19.05000,-7.50000,-188.47656,364.74609,926.75781,-0.59542,-1.32061,2.98473,36.90000,19.05000,-7.50000,
