IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_MagX,IMU1_MagY,IMU1_MagZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU2_GyrX,IMU2_GyrY,IMU2_GyrZ,IMU2_MagX,IMU2_MagY,IMU2_MagZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ,IMU3_GyrX,IMU3_GyrY,IMU3_GyrZ,IMU3_MagX,IMU3_MagY,IMU3_MagZ
-833.98437,139.64844,-554.19922,0.008260294,0.068480786,0.038237371,-13.8,28.8,15,-163.08594,-143.06641,1017.57812,-0.108050541,0.020517567,0.011724424,76.65,-0.15,88.05,-953.125,-43.45703,420.89844,0.178130223,-0.052626389,-0.041035309,60.3,16.05,9.3
-816.89453,128.90625,-550.29297,-0.001199041,0.103787051,-0.00985919,-13.8,28.8,15,-165.52734,-132.8125,1009.27734,-0.044232752,0.002131745,0.011457912,76.05,-1.5,87.9,-960.44922,-31.73828,423.82812,0.174932606,-0.008659975,-0.064883662,61.2,15.9,8.4
-833.49609,123.53516,-537.10937,-0.006528404,0.064084301,-0.065149999,-14.85,28.5,13.95,-136.71875,-157.22656,1011.71875,-0.014255675,-0.021450271,-0.050228132,76.05,-1.5,87.9,-942.87109,-33.69141,415.03906,0.151084252,0.008793318,0.001199041,61.2,15.9,8.4
-812.01172,118.16406,-508.30078,0.050761156,0.025313906,-0.003863635,-15.3,30.45,13.65,-126.95313,-140.13672,1001.46484,-0.057822409,-0.051027493,-0.04223435,76.2,-1.65,87.45,-931.64062,-24.41406,389.64844,0.136961746,0.041035309,-0.010258871,61.2,15.9,8.4
-803.22266,140.625,-514.64844,0.024381377,0.048096562,-0.055557495,-16.05,30.45,13.35,-100.09766,-113.76953,1012.20703,-0.067148576,-0.094594227,0.019052014,75.3,-1.5,88.35,-916.01562,-2.92969,390.13672,0.117110197,0.009725847,0.007327765,60.75,16.35,11.4
-807.61719,141.11328,-512.20703,0.02198312,0.051693685,-0.082736635,-14.1,29.85,13.2,-119.14063,-120.60547,976.07422,-0.074876021,-0.126702875,-0.004663171,74.85,-1.65,89.1,-917.48047,3.41797,390.625,0.132032238,0.021183759,-0.043833071,60.75,17.1,8.25
-795.41016,135.74219,-527.34375,0.032641671,0.044632432,0.007594102,-14.1,29.85,13.2,-114.25781,-129.88281,958.00781,-0.050761156,-0.093928035,-0.046764177,74.85,-1.65,89.1,-898.4375,-16.60156,377.44141,0.081537594,0.029044373,-0.022116463,60.15,16.2,10.05
-821.77734,137.69531,-538.08594,-0.005062851,0.022915824,-0.069013809,-15,30.45,14.4,-116.69922,-130.37109,988.28125,-0.056356856,-0.055290984,-0.040235773,75.75,-1.8,88.95,-895.99609,-34.17969,378.90625,0.09046408,0.173467053,0.026779459,61.35,14.85,9.3
-835.9375,138.18359,-552.73437,0.023048993,0.03277484,-0.077140935,-15.15,28.8,14.25,-114.25781,-157.22656,1019.53125,-0.071012211,-0.048762579,-0.044898944,75.9,-1.65,88.05,-910.64453,-46.38672,387.69531,0.100589608,0.113113393,0.049428772,61.35,14.85,9.3
-833.00781,127.92969,-556.15234,0.073277125,-0.027712163,-0.056090344,-15.3,29.7,14.1,-120.60547,-165.52734,1035.64453,-0.145488552,-0.059287962,-0.030909607,74.4,-2.4,87.45,-911.13281,-46.38672,365.23437,0.077540615,0.1664058,0.041301646,60.3,16.35,7.8
-847.16797,120.11719,-570.3125,0.004529828,-0.019052014,-0.073943317,-16.2,29.25,13.5,-126.95313,-175.29297,972.65625,-0.064883662,-0.035439434,-0.06941349,75,-2.25,86.85,-919.43359,-70.80078,350.58594,0.16547327,0.193451771,0.062219068,60.3,16.35,7.8
-845.21484,117.1875,-570.80078,0.053958599,0.04223435,-0.060353835,-16.2,29.25,13.5,-143.06641,-190.91797,999.51172,-0.017586461,0.000266512,-0.13922666,75.9,-3.15,87,-919.43359,-89.84375,385.25391,0.248875923,0.105785628,0.078739657,61.05,14.85,9.3
-833.00781,114.74609,-568.35937,0.09046408,-0.07021285,0.018252653,-15.3,29.4,14.7,-161.62109,-221.19141,996.58203,-0.006261892,0.020917247,-0.104719755,74.4,-2.4,88.05,-949.21875,-69.82422,402.34375,0.29910423,0.099124055,0.120574326,60.6,17.4,9
-848.14453,104.49219,-561.52344,0.057822409,-0.038503883,-0.010125528,-15,30.15,14.7,-139.16016,-228.02734,1017.08984,-0.019451695,-0.015854571,-0.114045922,74.4,-2.4,88.05,-931.64062,-64.94141,380.37109,0.304833099,-0.03797086,0.107650861,60.15,15.45,9
-841.30859,110.83984,-542.96875,0.074609509,-0.005062851,0.045831473,-15.9,30.15,14.7,-151.85547,-235.35156,1002.44141,-0.062885086,0.014389018,-0.171601819,76.2,-2.7,88.05,-966.30859,-31.25,387.69531,0.276854598,0.164540566,0.073010788,60,16.8,8.25
-830.56641,88.86719,-558.10547,0.155214399,-0.048496242,0.041701326,-15.9,28.05,15,-170.41016,-208.00781,965.82031,0.044765775,0.055024472,-0.24088214,76.2,-1.2,88.05,-974.12109,-30.27344,423.82812,0.293108675,-0.046097985,0.093128674,60,15.6,10.35
-828.125,104.49219,-536.13281,0.106185308,0.012257273,-0.017186781,-15.9,28.05,15,-147.46094,-176.75781,1015.13672,0.075675382,-0.039569756,-0.26419747,74.85,-1.95,88.05,-940.42969,-3.90625,413.08594,0.293375186,-0.051294005,-0.013855994,59.85,16.65,9
-817.38281,96.67969,-529.78516,0.143623319,-0.01638742,-0.039169901,-16.2,29.85,12.45,-157.71484,-145.50781,1015.13672,0.082603292,-0.016520589,-0.281384425,74.85,-1.95,88.05,-964.84375,-5.37109,401.36719,0.305365948,0.06941349,-0.022649312,59.85,16.65,9
-812.01172,89.84375,-529.78516,0.167471672,0.02025123,0.072344596,-15.15,29.25,13.2,-144.53125,-146.48437,993.65234,0.059820811,-0.010525208,-0.222895824,76.05,-2.25,88.35,-991.69922,19.53125,413.57422,0.308163885,-0.004396659,0.022649312,60.6,16.65,9.45
-814.45312,101.5625,-530.76172,0.175598798,0.068614129,0.009059655,-14.85,30.6,13.95,-149.41406,-164.55078,1013.67187,0.048496242,-0.05435828,-0.203976979,75.75,-2.55,86.85,-960.9375,19.53125,427.24609,0.316157667,0.083669164,0.044099583,60.6,16.65,9.45
-818.35937,95.70313,-526.36719,0.164940247,0.1012558,0.055957176,-15.6,28.65,14.4,-157.22656,-141.11328,1001.95312,0.086067421,-0.102321673,-0.255004646,75.15,-3.9,88.5,-970.21484,29.29688,390.625,0.295773443,0.10645182,-0.004796339,60.9,15.9,8.7
-823.24219,97.65625,-544.92187,0.238883564,0.060487003,-0.017186781,-15.6,28.65,14.4,-134.27734,-130.85937,1000,0.04916226,-0.060886684,-0.256470199,75.15,-3.9,88.5,-950.19531,2.92969,380.37109,0.20344413,0.023582016,0.034240393,60.3,16.35,8.55
-834.96094,77.14844,-544.92187,0.282583467,0.102721353,0.043699903,-15.15,28.05,12.9,-125.48828,-151.85547,1006.83594,0.024114865,-0.107650861,-0.255804007,75.9,-4.2,88.5,-937.98828,-5.85937,394.04297,0.232888183,0.025180738,-0.027445652,60.15,16.95,8.7
-824.70703,83.98438,-544.92187,0.198381279,0.106584988,0.00985919,-15.15,29.25,12.15,-125,-145.99609,984.375,0.015454891,-0.135096513,-0.174799437,75.3,-2.55,88.65,-921.38672,10.25391,387.20703,0.176797839,0.028378181,0.072477764,61.05,16.8,9.9
-826.66016,79.58984,-548.82812,0.249542115,0.021183759,0.014921867,-16.5,28.5,13.95,-123.53516,-146.48437,987.79297,0.058222089,-0.124304793,-0.17799688,74.25,-3,88.95,-906.25,0,353.02734,0.182393539,0.071944915,0.034906585,59.4,15.45,8.7
-822.75391,83.98438,-548.33984,0.250607988,0.045032113,0.023048993,-16.5,28.5,13.95,-125.97656,-148.92578,969.23828,0.013589657,-0.100722777,-0.166272631,74.25,-3,88.95,-890.13672,-11.71875,371.58203,0.214102681,-0.004130147,0.043300222,60.75,15.6,8.85
-815.42969,72.26563,-562.5,0.172667692,0.060753515,0.007327765,-15.45,27,14.55,-128.90625,-163.08594,984.375,0.020117887,-0.077540615,-0.200779536,75.3,-3,89.4,-900.39062,-8.78906,383.30078,0.199047471,0.040502285,0.067681425,60.75,15.6,8.85
-834.47266,90.33203,-561.52344,0.228358356,0.017586461,0.011724424,-16.05,28.65,12.3,-94.72656,-156.25,1036.62109,0.019451695,-0.210372214,-0.190120984,75.6,-3.45,89.1,-901.36719,-1.95312,375,0.207707445,0.061419533,0.078606488,60.75,15.6,8.85
-828.61328,67.38281,-552.73437,0.213036808,0.060886684,0.008793318,-14.25,27.9,13.05,-135.25391,-162.10937,972.65625,-0.001332384,-0.065816192,-0.194784155,74.25,-4.05,87.9,-903.32031,17.08984,339.35547,0.177330863,0.077274104,0.058355258,60.15,15.15,8.4
-833.98437,56.15234,-548.33984,0.185191476,0.083003147,-0.009059655,-16.2,28.5,12.9,-115.23438,-136.23047,1001.95312,-0.010525208,-0.003064275,-0.178529904,75,-3.3,88.95,-908.20312,20.01953,358.39844,0.199713663,0.062219068,0.067681425,60.15,16.65,7.65
-817.38281,73.73047,-556.15234,0.213303146,0.032908183,0.073010788,-16.2,28.5,12.9,-123.53516,-152.34375,1015.625,-0.017586461,-0.030776438,-0.185990837,74.25,-3,88.65,-920.41016,30.27344,370.60547,0.19958032,0.106185308,0.116710516,60.15,14.7,7.65
-833.49609,82.51953,-545.89844,0.175332286,0.02158344,0.092995331,-15,29.4,13.05,-113.28125,-121.58203,984.375,-0.02065091,-0.001732065,-0.123638601,75.15,-1.95,88.5,-950.19531,41.50391,344.23828,0.114845283,0.060487003,0.058355258,59.4,15.9,8.7
-834.96094,83.98438,-550.78125,0.124437961,0.012923465,0.026779459,-15,26.7,12.6,-104.00391,-132.32422,975.09766,0.015854571,-0.032641671,-0.120574326,75.15,-1.95,88.5,-918.94531,38.08594,354.00391,0.127901916,0.105385947,0.075941894,59.85,17.7,10.05
-820.80078,88.86719,-552.73437,0.142157766,-0.010392039,0.049295603,-15.3,28.65,13.35,-117.67578,-134.27734,962.40234,-0.064750319,-0.027045971,-0.131898895,76.5,-3.75,88.95,-947.75391,60.54688,343.75,0.113113393,0.101522137,0.071545235,60.6,16.65,8.7
-827.14844,79.10156,-555.66406,0.087399631,-0.024781057,0.041568158,-15.45,27.75,13.5,-145.50781,-134.76562,953.125,0.008393637,-0.011591081,-0.163474694,75.15,-3.15,88.05,-930.66406,49.80469,326.66016,0.110182287,0.119641622,0.034640073,60.6,16.65,8.7
-827.63672,76.66016,-579.10156,0.054491623,0.02158344,0.005995381,-15.45,27.75,13.5,-135.74219,-141.60156,977.05078,0.042900542,0.001465553,-0.045032113,76.5,-4.8,88.95,-928.71094,41.99219,314.94141,0.057156217,0.125503834,0.003996979,60.6,16.2,8.7
-804.19922,62.98828,-581.54297,0.067947937,-0.005329188,0.012790122,-16.35,27.15,12.6,-145.01953,-139.64844,982.91016,0.064084301,0.065149999,-0.149085676,75,-4.8,87.9,-939.94141,31.73828,343.75,0.007594102,0.164807078,-0.047030689,60.6,16.2,8.7
-812.01172,60.05859,-586.42578,0.040502285,0.03703833,0.04263403,-15.9,28.05,13.2,-163.08594,-141.11328,975.09766,-0.032508503,0.045831473,-0.09699231,74.25,-3.75,88.35,-934.57031,38.08594,325.19531,0.003996979,0.132565087,0.089531376,59.85,15.9,7.95
-812.5,51.75781,-592.28516,0.004396659,0.081670762,-0.04263403,-15.9,27,12.9,-169.92187,-135.74219,994.14062,0.069146978,0.017719804,-0.068880466,74.85,-3.15,88.5,-960.44922,42.96875,330.07812,-0.004529828,0.15601376,0.067015233,60.75,16.05,8.85
-840.33203,54.6875,-599.12109,0.049961795,-0.019451695,0.053958599,-15.9,27,12.9,-176.26953,-148.4375,1011.23047,-0.005728869,0.059287962,-0.070745874,74.85,-3.15,88.5,-952.14844,26.36719,329.58984,0.079938698,0.087399631,0.083402827,61.2,16.95,6.9
-811.52344,52.24609,-594.72656,0.046364497,-0.033574201,-0.001998402,-15.6,28.95,13.35,-163.08594,-122.07031,991.69922,-0.009059655,0.045431793,-0.015588059,75,-2.55,88.35,-956.54297,11.71875,340.33203,0.029710565,0.019718206,0.090330737,59.1,16.65,8.7
-806.64062,49.31641,-578.61328,-0.034107224,0.02158344,-0.032375159,-15,27.9,12.6,-160.15625,-120.11719,992.67578,-0.040502285,0.087133294,-0.04263403,74.25,-4.05,88.35,-958.00781,23.92578,337.89062,0.069280321,0.02717914,0.03184231,61.35,17.1,7.5
-813.96484,51.75781,-591.79687,-0.055024472,0.051160836,-0.034373736,-15.9,26.55,13.5,-190.42969,-117.1875,992.67578,-0.048096562,0.276721255,-0.075275702,73.5,-3,88.35,-967.28516,20.01953,350.58594,0.052759558,0.017719804,0.017186781,60.15,16.65,8.4
-810.54687,84.47266,-587.89062,-0.019851375,-0.023981697,0.013189977,-15,28.65,13.05,-145.50781,-124.51172,1009.76562,0.044232752,0.093794867,-0.051427174,73.5,-3,88.35,-965.82031,35.15625,344.72656,0.053825431,0.070879043,0.066215872,60.15,16.65,8.4
-804.6875,79.10156,-571.77734,-0.093395186,0.071278723,-0.08486838,-15,28.65,13.05,-166.01562,-125.97656,1007.32422,0.016520589,0.087932655,-0.008926486,76.2,-3.45,87,-961.42578,29.29688,339.35547,-0.035972458,0.032641671,-0.001332384,60.9,16.2,7.65
-811.52344,63.96484,-575.19531,-0.105918796,0.000666192,-0.004929508,-14.4,28.05,12.15,-154.29687,-133.30078,1008.78906,0.003996979,0.060353835,0.000532849,73.35,-3.15,87.75,-979.00391,48.82813,357.91016,0.025713587,0.017186781,0.057822409,60.75,16.35,7.2
-798.33984,57.61719,-589.35547,-0.075275702,0.043300222,0.028777861,-16.5,27.75,12.9,-161.13281,-137.69531,1014.16016,-0.044765775,0.052759558,0.027312483,73.35,-3.15,87.75,-958.98437,27.34375,356.44531,-0.009459335,0.017719804,-0.036771818,60.75,16.05,7.8
-804.6875,62.5,-591.30859,-0.132565087,0.067281745,0.031975479,-16.35,27.45,13.05,-168.94531,-127.92969,990.23437,-0.017453293,0.050094964,0.02584693,75.6,-3.9,88.5,-970.21484,56.15234,357.42187,0.035306265,0.001998402,0.004263316,60.75,15.6,7.5
-814.94141,41.50391,-594.72656,-0.144156168,0.026779459,-0.007594102,-15.15,28.05,13.2,-151.85547,-130.85937,1001.95312,-0.014522187,0.013456314,0.081937274,73.95,-4.5,87.9,-952.63672,62.5,356.44531,-0.033041352,0.013989338,-0.093261843,60.3,17.1,7.8
-822.75391,65.91797,-600.09766,-0.082336955,0.041568158,0.047030689,-15.15,28.05,13.2,-168.94531,-129.88281,992.67578,-0.030509926,0.034773416,0.084335357,75.3,-4.5,87.9,-944.82422,64.45313,348.14453,-0.079805529,-0.040102605,-0.024381377,61.95,16.95,7.95
-821.28906,54.6875,-587.89062,-0.085401229,0.046631009,-0.046497666,-15,27.9,12,-164.55078,-148.92578,980.46875,-0.030376757,0.038503883,0.099523735,75.3,-4.5,87.9,-944.82422,73.73047,356.93359,-0.079006168,0.015188379,-0.035572777,61.95,16.95,7.95
-810.05859,54.19922,-582.51953,-0.03317452,0.042101007,0.01638742,-15.3,27.15,13.05,-172.36328,-156.25,1002.44141,-0.014389018,0.049295603,0.050494644,75,-3.3,87.9,-951.17187,70.80078,355.46875,-0.087399631,0.066482384,-0.061552876,61.95,16.95,7.95
-820.80078,55.17578,-579.58984,-0.031708967,0.051427174,0.077940296,-14.85,27.75,13.2,-141.11328,-135.25391,998.53516,0.02158344,0.018652334,0.087266463,76.2,-3.9,87.75,-939.45312,52.24609,362.79297,-0.146554425,0.001065873,-0.079272506,59.85,16.2,8.4
-827.63672,56.15234,-573.24219,-0.068214448,0.06981317,0.003863635,-14.85,27.75,13.2,-161.62109,-135.74219,1021.97266,0.050228132,0.014122506,0.142157766,76.5,-3.3,88.95,-949.21875,49.80469,364.25781,-0.135229681,-0.124970985,-0.029177716,59.85,16.2,8.4
-836.42578,78.125,-566.40625,0.065283343,0.048096562,0.062219068,-14.85,27.75,13.2,-134.76562,-132.32422,1023.92578,-0.009992359,0.004130147,0.150151548,76.5,-3.3,88.95,-910.64453,55.66406,359.375,-0.15561408,-0.042900542,-0.009592679,61.05,17.1,7.5
-827.14844,78.61328,-568.35937,0.076341574,0.037304667,0.049828452,-15.15,28.05,11.4,-132.32422,-130.37109,988.28125,-0.021849951,0.014522187,0.145621721,75,-4.5,90.45,-945.3125,50.78125,371.09375,-0.201845408,-0.068747298,-0.102055161,61.2,16.65,9
-838.86719,83.98438,-562.01172,0.058222089,0.089398208,0.069546658,-14.25,27.45,11.55,-117.67578,-149.41406,981.44531,-0.003064275,0.03837054,0.195183835,75.3,-3.75,88.65,-934.57031,34.66797,370.11719,-0.263264941,-0.057689066,-0.082470123,61.8,16.05,8.25
-836.42578,88.37891,-549.31641,0.069280321,0.042900542,0.106185308,-15.45,27.3,13.5,-124.02344,-148.4375,982.91016,-0.032641671,0.003197618,0.140825381,74.25,-3,87.6,-924.31641,20.99609,367.67578,-0.268727472,-0.003463955,-0.085001549,60.9,15.15,7.35
-841.30859,94.72656,-548.82812,0.044632432,0.059421131,0.114312434,-13.8,27.75,12.9,-124.51172,-144.53125,985.83984,0.037304667,0.068614129,0.161875972,74.25,-3,87.6,-929.19922,20.01953,377.92969,-0.290177569,0.014921867,-0.106718157,60.3,17.1,9.3
-843.26172,90.82031,-554.19922,-0.052493046,0.06461715,0.076474743,-13.8,27.75,12.9,-115.72266,-161.62109,981.93359,0.014921867,0.109382926,0.159744227,75.15,-3.45,88.8,-940.42969,18.06641,374.02344,-0.272058259,-0.013855994,-0.068347617,59.1,16.65,8.7
-832.51953,102.05078,-550.29297,-0.049295603,0.06381779,0.044898944,-16.95,28.5,12.9,-127.92969,-124.02344,1026.36719,0.003597298,0.09605978,0.182926563,76.2,-3.9,88.05,-923.82812,0,386.23047,-0.242347693,-0.056090344,-0.063950958,59.1,16.65,8.7
-807.61719,106.44531,-518.55469,-0.050494644,0.06941349,0.159744227,-15,29.4,13.35,-129.88281,-126.95313,1003.41797,0.007460933,0.049029091,0.173733564,74.7,-4.5,87.15,-942.87109,14.16016,376.95312,-0.204909683,-0.00985919,-0.035039754,60.75,15.6,8.25
-825.68359,86.91406,-536.13281,-0.115111795,0.094860565,0.03184231,-16.5,26.25,13.2,-125.48828,-145.99609,1006.83594,-0.017053612,0.030509926,0.153082654,74.7,-4.5,87.15,-945.3125,-1.46484,366.21094,-0.232221991,-0.054891303,-0.044765775,61.2,15.9,8.4
-797.36328,80.56641,-528.32031,-0.095926437,0.087399631,0.044365921,-16.05,27.9,13.05,-136.71875,-163.08594,983.88672,0.03797086,0.079139337,0.147753466,73.8,-3.9,88.8,-933.59375,-10.74219,381.34766,-0.222895824,-0.03877022,-0.07021285,58.5,16.05,8.85
-791.50391,90.82031,-525.39062,-0.08100457,0.096326118,0.0111914,-16.05,27.9,13.05,-141.60156,-178.22266,961.91406,0.11897543,0.105119436,0.132565087,75,-4.5,88.65,-962.89062,-30.76172,378.90625,-0.298038357,-0.042900542,-0.074609509,61.2,15.15,8.4
-799.31641,89.35547,-548.33984,-0.147353785,0.159344546,0.017186781,-16.95,28.8,12.15,-96.19141,-144.53125,1030.27344,-0.031975479,0.147220442,0.178663072,75,-4.5,88.65,-931.64062,-5.37109,375.97656,-0.244346095,-0.085934078,-0.110715136,61.2,16.65,8.4
-805.66406,90.33203,-553.22266,-0.151217421,0.173467053,0.055424152,-17.4,27.15,13.35,-155.27344,-158.69141,1033.20313,-0.028245012,0.034773416,0.119908134,76.05,-2.25,88.95,-931.64062,-34.66797,382.8125,-0.226759634,-0.011457912,-0.1068515,60,17.55,8.55
-816.89453,92.28516,-558.59375,-0.116843859,0.135229681,0.039569756,-17.25,28.8,13.5,-131.83594,-150.39062,1009.27734,-0.02198312,-0.005062851,0.159744227,76.05,-1.5,88.65,-956.05469,-11.23047,390.13672,-0.188255751,-0.022116463,-0.055290984,60,17.55,8.55
-812.01172,87.40234,-567.38281,-0.15987757,0.184392116,-0.029577397,-17.25,28.8,13.5,-134.76562,-157.71484,1000.97656,-0.052892727,0.018519165,0.191586537,76.05,-3.75,86.55,-938.96484,-24.41406,378.41797,-0.172934204,0.004263316,-0.113912753,61.05,15.3,7.8
-833.00781,93.26172,-576.17187,-0.174532925,0.13363096,-0.034240393,-15.9,27.75,12.15,-133.30078,-154.78516,989.25781,-0.008393637,-0.027312483,0.140692213,76.05,-3.75,86.55,-934.57031,4.39453,381.83594,-0.162142484,0.034506905,-0.09179629,61.05,15.3,7.8
-822.75391,83.49609,-573.73047,-0.135496193,0.108450222,0.03663865,-16.5,28.05,12.45,-129.39453,-149.41406,994.14062,-0.0167871,0.013989338,0.170535947,74.4,-1.95,87.75,-936.52344,-27.34375,376.46484,-0.139359828,0.021183759,-0.118842261,59.7,17.55,9.3
-818.84766,78.61328,-576.17187,-0.179728945,0.157479313,-0.008659975,-15.6,28.2,12.3,-109.86328,-159.17969,986.32812,-0.015321547,0.022782481,0.140692213,76.8,-4.05,87.15,-923.82812,-12.69531,375,-0.181061329,0.003863635,-0.097925014,61.05,16.35,8.55
-828.61328,97.65625,-573.73047,-0.223961697,0.114312434,-0.015588059,-17.55,30.6,12.45,-140.625,-155.27344,994.62891,0.048762579,0.086866782,0.137761107,75,-3.3,88.65,-923.82812,-12.20703,398.4375,-0.200246512,0.072477764,-0.096859141,60.6,15.15,9
-805.66406,107.42188,-583.49609,-0.168804056,0.06461715,0.058088746,-17.55,30.6,12.45,-138.67187,-184.57031,992.67578,-0.004130147,0.06941349,0.146021401,76.05,-3.3,88.35,-957.51953,-29.29688,383.30078,-0.20517602,0.002664594,-0.063950958,60.75,15.6,8.55
-801.26953,100.09766,-579.10156,-0.168137864,0.124437961,0.026379779,-16.05,28.65,13.35,-139.16016,-156.73828,991.69922,0.019585038,0.064750319,0.161076611,75,-3.3,87.6,-922.85156,-9.76562,381.34766,-0.181194498,-0.007194422,-0.080072041,60.75,15.6,8.55
-807.12891,97.16797,-561.52344,-0.213703001,0.099523735,0.007327765,-15.6,28.65,13.35,-148.4375,-132.32422,1002.92969,0.069680001,-0.005462531,0.1720015,75.75,-2.25,88.35,-923.82812,-40.52734,391.11328,-0.140559044,-0.061153195,-0.108983071,61.35,16.05,8.85
-794.92187,104.98047,-575.68359,-0.147486954,0.08060489,0.095526757,-15.6,29.4,12,-150.39062,-161.62109,1017.08984,0.017320124,-0.027045971,0.166538968,75.75,-2.25,88.35,-954.58984,-37.59766,375.97656,-0.127768748,-0.008260294,-0.080738059,61.35,16.8,7.2
-805.66406,99.12109,-588.86719,-0.178263392,0.13403064,0.043433391,-16.2,29.85,11.85,-145.99609,-180.66406,986.32812,0.014655355,0.021050591,0.124304793,76.2,-2.4,88.5,-945.80078,-28.32031,391.60156,-0.137627938,-0.008393637,-0.0223828,61.35,16.8,7.2
-793.94531,94.72656,-575.68359,-0.155347568,0.104719755,0.005062851,-16.2,29.85,11.85,-141.11328,-165.03906,976.07422,0.008793318,-0.102454841,0.158145505,75,-3.3,88.35,-949.21875,-20.50781,395.50781,-0.192252729,0.040768797,-0.034107224,60.9,16.2,9
-799.31641,112.79297,-582.51953,-0.087532974,0.077540615,0.12883462,-17.85,29.7,13.05,-144.53125,-171.875,994.14062,0.043833071,0.010658551,0.155880591,75.75,-1.5,87.6,-949.70703,-13.18359,390.13672,-0.164274054,0.009592679,-0.070879043,59.4,16.2,7.35
-814.45312,112.79297,-594.23828,-0.122572728,0.090996929,0.094460884,-15.9,29.85,12.45,-145.01953,-170.89844,997.07031,0.026779459,0.042101007,0.12976715,75.75,-1.5,87.6,-947.26562,-3.41797,378.41797,-0.175065774,-0.044632432,-0.085268061,61.05,16.35,9.9
-805.66406,108.39844,-573.24219,-0.158145505,0.084068845,0.073010788,-16.35,29.4,13.35,-165.52734,-152.34375,1000.97656,0.095926437,-0.031176118,0.153748846,75.6,-1.2,88.5,-941.89453,-6.34766,371.09375,-0.237817691,0.013589657,-0.049828452,60.9,16.95,9.45
-805.66406,122.55859,-592.77344,-0.076874423,0.044632432,0.043033711,-16.35,29.4,13.35,-127.92969,-161.13281,1003.90625,0.065283343,-0.072211252,0.147753466,75.75,-2.55,88.65,-960.9375,-3.41797,368.16406,-0.181061329,0.012923465,-0.072877445,60.9,14.4,9
-799.31641,137.69531,-582.03125,-0.042101007,0.028777861,0.076741255,-16.95,28.05,12.9,-151.85547,-148.92578,895.01953,0.212903465,0.005062851,0.050627813,75.75,-2.55,88.65,-952.14844,3.90625,370.60547,-0.200646192,-0.010658551,0.029843734,59.7,16.05,7.5
-791.01562,138.67187,-583.49609,-0.091130098,0.094327716,0.04956194,-17.25,30.3,13.5,-135.74219,-122.55859,990.72266,0.115777987,0.060620172,0.158944866,76.2,-2.4,89.1,-941.40625,-7.32422,378.41797,-0.227025971,-0.1180429,-0.0167871,59.7,16.05,7.5
-796.875,131.83594,-573.73047,-0.039836093,0.034506905,0.069013809,-16.95,29.85,12.45,-139.16016,-160.64453,1020.99609,0.087399631,0.108050541,0.204510002,74.7,-2.55,88.95,-939.94141,-12.69531,374.02344,-0.255670839,-0.012390441,-0.046764177,59.85,15.9,9
-805.66406,117.67578,-593.75,-0.066748896,0.02757882,0.101388969,-16.2,30.6,11.4,-146.48437,-138.18359,1035.15625,0.074209829,-0.076607911,0.184125604,75.9,-1.95,88.05,-953.61328,-25.87891,370.60547,-0.237551354,-0.055823833,-0.04223435,59.85,15.9,9
-810.54687,139.64844,-604.00391,-0.095926437,0.065549854,0.032108648,-16.2,30.6,11.4,-139.16016,-174.31641,1010.25391,0.04223435,-0.099390567,0.159344546,75.9,-1.95,88.05,-941.89453,-40.03906,389.16016,-0.228358356,-0.064750319,-0.055690664,60.3,16.8,8.25
-788.57422,114.25781,-598.14453,-0.026646291,0.033441032,0.04263403,-18.15,29.4,12,-161.13281,-182.12891,991.69922,0.040502285,-0.091663122,0.166272631,75.9,-2.4,88.05,-906.25,-43.94531,399.90234,-0.223828528,-0.001332384,-0.02065091,59.25,15.3,9.9
-804.6875,120.11719,-601.5625,-0.015588059,0.010392039,0.050627813,-17.55,27.75,12,-154.29687,-157.71484,970.21484,0.117376708,-0.001998402,0.089398208,74.85,-2.4,87.45,-947.75391,-61.52344,380.85937,-0.242347693,0.072344596,0.020384398,60.3,14.85,8.85
-814.45312,137.69531,-590.82031,-0.052359878,0.032108648,0.069546658,-17.55,27.75,12.45,-145.50781,-134.76562,933.59375,0.244079584,0.182793219,0.071411892,74.85,-0.15,89.85,-977.53906,-60.54688,374.02344,-0.311494671,-0.061819213,0.231289462,60.3,14.85,7.8
-813.47656,136.23047,-586.91406,-0.031975479,-0.04743037,0.044898944,-17.55,31.35,13.5,-152.83203,-138.67187,982.91016,0.140958725,0.212104104,0.096725798,75.15,-0.45,88.5,-927.73437,-62.01172,385.25391,-0.155480911,-0.059154619,0.034773416,59.85,16.2,8.4
-810.54687,142.57812,-570.80078,-0.023048993,0.014921867,0.041168477,-17.25,31.05,12.9,-151.85547,-91.30859,1030.76172,0.159211378,0.194117963,0.099790247,75.3,-2.25,88.35,-962.40234,-57.12891,378.41797,-0.184125604,0.028245012,-0.018252653,61.2,16.2,9
-803.71094,146.48437,-564.45312,-0.097258822,0.020517567,0.026113267,-17.25,31.05,12.9,-149.41406,-167.96875,1006.34766,0.175998478,0.136029042,-0.005462531,75.6,-1.95,88.5,-944.33594,-60.05859,359.375,-0.162009141,-0.037304667,-0.009459335,61.2,16.2,9
